Bedroom,Bathroom,Floor,Parking,Property Face,Build Year,Area Covered,Build Up Area,Posted Date,Price,District,Location,Road Distance,Type of Road
5,3,2.5,1,South West,2077.0,0-3-2-0 Aana,N/A Aana,3 years ago,25000000,Lalitpur,Imadol,13 Feet,Gravelled
0,0,,0,North,,0-3-2-0 Aana,N/A Aana,4 years ago,13000000,Kathmandu,Goldhunga,13 Feet,Gravelled
0,0,,0,South,,0-3-0-0 Aana,N/A Aana,4 years ago,7500000,Bhaktapur,Duwakot,13 Feet,Gravelled
0,0,3.5,0,North,2070.0,0-4-2-0 Aana,N/A Aana,4 years ago,25500000,Kathmandu,Bafal,13 Feet,Blacktopped
0,0,4.0,0,South,,5.1 Aana,N/A Aana,4 years ago,60000000,Kathmandu,Balkhu,0 Feet,
6,5,2.5,1,South East,2080.0,0-6-0-0 Aana,N/A Aana,2 months ago,49500000,Kathmandu,Budhanilkantha,13 Feet,Concrete
42,0,,0,South,,7 Aana,N/A Aana,4 years ago,142500000,Kathmandu,Budhanilkantha,22 Feet,Blacktopped
3,1,1.0,0,North,,6 Dhur,N/A Dhur,4 years ago,6400000,Sunsari,Itahari,15 Feet,Soil Stabilized
2,1,1.0,2,West,2075.0,3.2 Aana,3.1 Aana,4 years ago,12800000,Kathmandu,Budhanilkantha,12 Feet,Gravelled
4,3,2.5,1,East,2076.0,0-3-0-0 Aana,N/A Aana,4 years ago,18500000,Lalitpur,Imadol,13 Feet,Gravelled
6,5,2.5,1,West,2080.0,0-3-1-0 Aana,N/A Sq. Feet,2 months ago,31500000,Kathmandu,Kapan,13 Feet,Concrete
3,1,1.0,0,North,,3 Aana,N/A Aana,4 years ago,11000000,Lalitpur,Imadol,14 Feet,Gravelled
6,7,5.0,4,North East,2079.0,0-7-2-0 Aana,N/A Aana,8 months ago,70000000,Kathmandu,Sitapaila,13 Feet,Gravelled
12,4,4.0,0,South East,,4 Aana,2610 Aana,4 years ago,22500000,Bhaktapur,Dadikot,20 Feet,
4,0,3.0,3,East,2022.0,3 aana Aana,0 Aana,1 week ago,29000000,Kathmandu,Kadaghari,12 Feet,Paved
5,4,3.0,4,South,,15 Aana,N/A Aana,4 years ago,52500000,Kathmandu,Sukedhara,13 Feet,Gravelled
0,0,,0,North,,0-4-2-0 Aana,N/A Aana,4 years ago,37500000,Kathmandu,Tinkune,22 Feet,Blacktopped
6,3,,2,West,,0-3-0-1 Aana,N/A Aana,8 months ago,30000000,Kathmandu,Budhanilkantha,16 Feet,Soil Stabilized
6,5,4.0,2,South,2077.0,0-4-2-0 Aana,N/A Aana,8 months ago,27500000,Kathmandu,Sitapaila,12 Feet,Concrete
4,4,2.5,2,West,2074.0,0-3-2-1 Aana,2009.63 Sq. Feet,2 months ago,37400000,Kathmandu,Sitapaila,20 Feet,Blacktopped
0,0,2.5,0,North,,4 Aana,N/A Aana,4 years ago,42000000,Kathmandu,Sukedhara,20 Feet,Blacktopped
0,0,,0,South,,0-4-5-0 Aana,N/A Aana,4 years ago,26000000,Lalitpur,Dhapakhel,12 Feet,Blacktopped
8,0,3.0,0,South,,0-3-0-2 Aana,N/A Aana,4 years ago,19000000,Kathmandu,Banasthali,10 Feet,Blacktopped
4,0,2.0,2,East,2077.0,7 Aana,0 Aana,1 month ago,75000000,Kathmandu,Budhanilkantha,20 Feet,Paved
5,2,4.0,1,East,2076.0,0-4-0-0 Sq. Feet,0-4-0-0 Sq. Feet,4 years ago,20000000,Lalitpur,Tikathali,15 Feet,Gravelled
2,1,1.5,1,West,2077.0,0-2-3-0 Aana,700 Aana,3 years ago,11300000,Lalitpur,Imadol,13 Feet,Gravelled
5,6,2.0,3,North East,,7 Aana,N/A Aana,1 year ago,64000000,Kathmandu,Dhapasi,16 Feet,
5,0,3.0,0,South,,4 Aana,N/A Aana,4 years ago,34000000,Kathmandu,Baluwatar,15 Feet,Blacktopped
3,3,3.0,0,East,,3.5 Aana,N/A Sq. Feet,4 years ago,26000000,Kathmandu,Basundhara,12 Feet,
5,5,,1,East,,0-4-2-0 Aana,N/A Aana,8 months ago,38000000,Kathmandu,Budhanilkantha,16 Feet,Blacktopped
4,3,3.0,0,South East,,0-3-0-3 Aana,N/A Aana,4 years ago,19000000,Lalitpur,Imadol,10 Feet,Gravelled
0,0,,0,West,,0-3-5-0 Aana,N/A Aana,4 years ago,12000000,Kathmandu,Balaju,26 Feet,Blacktopped
4,3,2.5,1,South East,,0-6-0-0 Aana,N/A Aana,3 months ago,55000000,Kathmandu,Boudha,20 Feet,Blacktopped
0,0,3.0,0,South,,4 Aana,N/A Aana,4 years ago,20500000,Lalitpur,Nakhipot,10 Feet,Gravelled
0,0,,0,North,,2 Kattha,N/A Kattha,4 years ago,50000000,Chitwan,Bharatpur,20 Feet,Blacktopped
4,5,3.0,0,South,,10 Aana,3700 Aana,4 years ago,70000000,Kathmandu,Banasthali,12 Feet,
5,6,2.5,0,East,,0-4-2-0 Aana,N/A Sq. Feet,2 weeks ago,46000000,Kathmandu,Sanobharyang,16 Feet,Concrete
0,0,,0,South,,0-14-0-0 Aana,N/A Aana,2 years ago,105000000,Kathmandu,Kalanki,22 Feet,Blacktopped
6,4,2.5,1,West,2077.0,0-3-0-3 Aana,N/A Aana,1 week ago,27500000,Kathmandu,Swayambhu,12 Feet,Concrete
0,0,,0,South,,0-10-3-2 Aana,N/A Aana,4 years ago,80000000,Kathmandu,Gaushala,12 Feet,Blacktopped
5,4,3.0,0,South,,5 Aana,N/A Aana,4 years ago,32000000,Kathmandu,Hattigauda,15 Feet,Gravelled
10,0,3.0,0,South,,4 Aana,N/A Aana,4 years ago,23000000,Kathmandu,Swayambhu,12 Feet,Blacktopped
6,5,2.5,1,South,2080.0,0-4-0-2 Aana,N/A Aana,2 months ago,37000000,Kathmandu,Kapan,13 Feet,Concrete
3,1,1.0,0,North,,0-2-2-0 Aana,N/A Aana,4 years ago,7500000,Kathmandu,Kadaghari,4 Feet,Soil Stabilized
5,3,2.5,1,North East,,0-6-0-0 Aana,N/A Aana,8 months ago,60000000,Kathmandu,Budhanilkantha,14 Feet,Blacktopped
0,3,2.0,1,North East,2072.0,3 aana 3 paisa Aana,0 Aana,1 month ago,29000000,Kathmandu,Kapan,13 Feet,Gravelled
5,3,2.5,0,South West,,4 Aana,N/A Aana,4 years ago,29000000,Kathmandu,Golfutar,15 Feet,Blacktopped
0,4,2.0,2,North,2080.0,5 Aana,5 Aana,3 weeks ago,47500000,Kathmandu,Budhanilkantha,0 Feet,Blacktopped
6,4,2.5,2,East,2076.0,0-3-2-0 Aana,2200 Sq. Feet,3 years ago,24500000,Kathmandu,Budhanilkantha,13 Feet,Gravelled
6,4,2.5,2,West,2077.0,0-3-1-0 Aana,2000 Aana,3 years ago,21000000,Kathmandu,Kadaghari,13 Feet,Blacktopped
0,0,4.0,0,West,,3 Aana,N/A Aana,4 years ago,25000000,Kathmandu,Hadigaun,13 Feet,
0,0,1.0,0,East,,33 Aana,N/A Aana,4 years ago,11500000,Lalitpur,Harisiddhi,13 Feet,
6,5,3.0,3,South East,2074.0,8 Aana,5 Aana,4 years ago,43000000,Kathmandu,Tokha,12 Feet,Gravelled
7,5,3.0,8,East,2059.0,15 Aana,6 Aana,4 years ago,70000000,Kathmandu,Maharajgunj,12 Feet,Blacktopped
5,3,2.5,1,South,2076.0,0-3-1-0 Aana,N/A Aana,4 years ago,21500000,Lalitpur,Imadol,20 Feet,Blacktopped
0,0,3.0,0,West,,4.1 Aana,N/A Aana,4 years ago,26000000,Kathmandu,Tokha,15 Feet,Blacktopped
4,4,2.5,2,East,2074.0,0-4-0-1 Aana,2009.63 Aana,2 months ago,34650000,Kathmandu,Sitapaila,20 Feet,Blacktopped
0,0,3.0,0,West,,0-3-2-1 Aana,N/A Aana,4 years ago,21000000,Kathmandu,Chandragiri,15 Feet,
5,4,2.5,1,East,2076.0,0-3-2-0 Aana,N/A Aana,3 years ago,28700000,Lalitpur,Imadol,13 Feet,Blacktopped
0,0,3.0,0,West,,0-4-0-0 Aana,N/A Aana,2 years ago,28500000,Kathmandu,Raniban,18 Feet,
0,0,,0,South East,,2 Aana,N/A Aana,4 years ago,15000000,Kathmandu,Chandol,20 Feet,
7,6,3.0,2,South,2075.0,5 Aana,2531 Sq. Feet,3 years ago,35000000,Kathmandu,Pasikot,12 Feet,Gravelled
6,4,2.5,1,East,2080.0,0-4-0-0 Aana,N/A Aana,2 weeks ago,32500000,Kathmandu,Sitapaila,14 Feet,Concrete
6,6,3.0,3,South,,0-4-0-2 Aana,1412.022 Sq. Feet,2 days ago,41000000,Lalitpur,Imadol,13 Feet,Paved
0,0,3.0,0,West,,0-15-2-2 Aana,N/A Aana,4 years ago,88000000,Kathmandu,Sukedhara,20 Feet,
4,0,2.0,2,East,,0-3-0-0 Aana,N/A Aana,2 years ago,26000000,Kathmandu,Halchowk,13 Feet,Paved
0,0,3.0,0,East,,8.3 Aana,N/A Aana,4 years ago,66000000,Kathmandu,Budhanilkantha,40 Feet,Blacktopped
0,0,2.0,0,South,,0-6-2-0 Aana,950 Aana,3 years ago,35000000,Lalitpur,Thasikhel,13 Feet,Blacktopped
4,3,2.5,1,South,2076.0,0-3-1-2 Aana,N/A Aana,4 years ago,17000000,Lalitpur,Imadol,13 Feet,Gravelled
0,0,3.0,1,East,,2.5 Aana,N/A Aana,4 years ago,14000000,Kathmandu,Jorpati,10 Feet,
6,4,2.5,1,South East,2065.0,0-4-0-0 Aana,2394 Aana,4 years ago,32500000,Kathmandu,Sukedhara,12 Feet,Concrete
5,4,3.0,2,West,2078.0,0-4-1-0 Aana,2400 Sq. Feet,1 year ago,42500000,Kathmandu,Budhanilkantha,13 Feet,Gravelled
0,0,,0,West,,3 Aana,N/A Aana,4 years ago,14500000,Lalitpur,Sano Gaun,13 Feet,Gravelled
5,4,3.0,4,South West,,4 Aana,N/A Aana,4 years ago,37000000,Kathmandu,Chabahil,12 Feet,
9,4,5.0,0,East,,3 Aana,N/A Aana,4 years ago,39000000,Kathmandu,Jorpati,36 Feet,
0,0,,0,West,,0-3-3-0 Aana,N/A Aana,4 years ago,29000000,Kathmandu,Kalopul,10 Feet,Blacktopped
8,0,3.0,0,North,,3 Aana,N/A Aana,4 years ago,15500000,Lalitpur,Harisiddhi,20 Feet,Gravelled
11,0,,0,West,,0-3-5-0 Aana,N/A Aana,4 years ago,22000000,Kathmandu,Bhangal,13 Feet,Gravelled
13,0,,0,East,,16*34 Haat,N/A Haat,4 years ago,26000000,Pokhara,Pokhara,20 Feet,Blacktopped
6,4,2.5,1,East,2080.0,0-4-0-0 Aana,N/A Aana,1 week ago,40000000,Kathmandu,Budhanilkantha,20 Feet,Concrete
6,3,1.5,10,East,,13-0-0-0 Ropani,N/A Ropani,2 weeks ago,260000000,Kathmandu,Tarkeshwor,15 Feet,Gravelled
3,4,2.0,2,West,2077.0,0-11-0-0 Aana,N/A Aana,3 years ago,110000000,Kathmandu,Budhanilkantha,14 Feet,Concrete
0,0,,0,West,,0-5-2-0 Aana,N/A Aana,4 years ago,29800000,Kathmandu,Basundhara,15 Feet,Blacktopped
2,1,1.0,1,South,,3 Aana,3 Aana,4 years ago,10600000,Kathmandu,Kapan,10 Feet,
2,4,3.0,3,South,,5 Aana,N/A Aana,4 years ago,28000000,Kathmandu,Basbari,13 Feet,Gravelled
2,1,1.5,1,West,2076.0,0-3-0-0 Aana,N/A Aana,4 years ago,12000000,Lalitpur,Imadol,13 Feet,Gravelled
0,0,,0,North,,0-3-5-0 Aana,N/A Aana,4 years ago,35000000,Kathmandu,Mid Baneshwor,13 Feet,Blacktopped
4,4,3.0,1,East,2078.0,0-3-1-0 Aana,1700 Aana,2 years ago,21000000,Lalitpur,Imadol,13 Feet,Soil Stabilized
4,4,2.5,2,East,2074.0,0-3-3-2 Aana,2009.63 Aana,2 months ago,34650000,Kathmandu,Sitapaila,20 Feet,Blacktopped
6,3,2.5,1,South,2076.0,0-3-2-0 Aana,N/A Aana,4 years ago,22500000,Lalitpur,Imadol,20 Feet,Blacktopped
3,1,1.0,1,North East,2074.0,3 Aana,3 Aana,4 years ago,12500000,Kathmandu,Kadaghari,13 Feet,Gravelled
5,4,3.0,3,North,,0-3-0-1 Aana,N/A Aana,4 years ago,20000000,Lalitpur,Satdobato,16 Feet,
6,4,3.0,2,East,2019.0,3 Aana,2 Aana,4 years ago,18000000,Kathmandu,Golfutar,13 Feet,Gravelled
5,4,2.5,2,West,2077.0,0-3-0-0 Aana,N/A Aana,3 years ago,21000000,Lalitpur,Imadol,12 Feet,Gravelled
4,5,2.5,1,East,2078.0,0-4-1-0 Aana,2400 Sq. Feet,2 months ago,46500000,Kathmandu,Budhanilkantha,16 Feet,Concrete
0,0,2.0,0,South East,2076.0,0-3-0-1 Aana,N/A Aana,4 years ago,16500000,Kathmandu,Syuchatar,14 Feet,Blacktopped
0,0,3.0,0,North East,2076.0,0-5-0-3 Aana,N/A Aana,4 years ago,29000000,Kathmandu,Budhanilkantha,20 Feet,Gravelled
10,4,,0,East,,2.5 Aana,0 Aana,1 week ago,21000000,Kathmandu,Kadaghari,12 Feet,
7,6,4.0,2,South East,,0-8-0-0 Aana,3300 Sq. Feet,1 year ago,50000000,Kathmandu,Gurujudhara,13 Feet,Concrete
4,1,2.0,3,South,,10 Dhur,N/A Aana,4 years ago,20000000,Jhapa,Damak,20 Feet,Blacktopped
3,3,3.0,3,South,,10 Dhur,N/A Dhur,4 years ago,13500000,Chitwan,Bharatpur,20 Feet,Blacktopped
0,0,4.0,0,North West,,7 Aana,N/A Aana,4 years ago,35000000,Pokhara,Fulbari,15 Feet,
4,3,2.5,1,North East,,0-5-2-1 Aana,2350 Sq. Feet,5 months ago,54000000,Kathmandu,Budhanilkantha,20 Feet,Blacktopped
6,3,2.0,2,North,2072.0,3 Aana,90.00 Aana,4 years ago,21000000,Kathmandu,Sukedhara,14 Feet,Blacktopped
2,1,1.0,0,North East,,0-3-0-1 Aana,N/A Aana,4 years ago,12000000,Lalitpur,Imadol,12 Feet,Soil Stabilized
6,7,,1,North East,2080.0,0-3-2-0 Aana,N/A Aana,2 months ago,44000000,Kathmandu,Thulo Bharyang,13 Feet,Concrete
18,6,,6,South,,6 Aana,N/A Aana,4 years ago,47000000,Kathmandu,Sukedhara,13 Feet,Blacktopped
4,5,2.5,1,East,2079.0,0-3-1-1 Aana,N/A Sq. Feet,1 month ago,22000000,Kathmandu,Sitapaila,20 Feet,Gravelled
6,5,2.5,1,South,2080.0,0-4-1-2 Aana,N/A Aana,2 months ago,35000000,Kathmandu,Kapan,13 Feet,Concrete
4,5,2.0,3,East,2078.0,0-5-0-0 Aana,N/A Aana,2 years ago,26000000,Kathmandu,Hattigauda,22 Feet,Gravelled
0,0,,0,East,,0-8-0-0 Aana,N/A Aana,4 years ago,38000000,Kathmandu,Balaju,13 Feet,Blacktopped
6,0,3.0,4,North,2042.0,0-6-2-0 Aana,N/A Aana,4 years ago,42500000,Kathmandu,Shantinagar,10 Feet,Blacktopped
6,0,,0,North,,4 Aana,N/A Aana,4 years ago,14000000,Kathmandu,Tokha,12 Feet,Soil Stabilized
10,3,3.0,0,South,,0-3-1-0 Aana,N/A Aana,4 years ago,22000000,Kathmandu,Boudha,20 Feet,
5,4,3.0,1,South,2080.0,0-3-0-0 Aana,N/A Aana,2 days ago,26500000,Lalitpur,Imadol,13 Feet,Gravelled
2,2,2.0,1,West,2000.0,2.5 Aana,1900 Sq. Meter,1 month ago,15000000,Kathmandu,Samakhusi,4 Feet,Paved
7,5,3.0,2,East,2064.0,0-6-0-0 Aana,2800 Aana,1 year ago,55100000,Kathmandu,Sinamangal,13 Feet,Blacktopped
11,0,3.0,0,East,,5 Aana,N/A Aana,4 years ago,33000000,Kathmandu,Sukedhara,15 Feet,
10,0,4.0,0,East,,3.5 Aana,N/A Aana,4 years ago,19500000,Bhaktapur,Kausaltar,20 Feet,Soil Stabilized
4,4,2.5,2,South,2074.0,0-3-2-0 Aana,1861.67 Aana,2 months ago,35750000,Kathmandu,Sitapaila,20 Feet,Blacktopped
5,4,2.5,1,East,2077.0,0-4-0-2 Aana,2500 Aana,3 years ago,23500000,Lalitpur,Imadol,13 Feet,Gravelled
4,3,2.5,1,North East,2076.0,0-3-2-0 Aana,2148 Aana,3 years ago,22000000,Lalitpur,Imadol,13 Feet,Blacktopped
4,3,2.5,1,East,2076.0,0-4-0-0 Aana,2500 Aana,4 years ago,21500000,Lalitpur,Imadol,20 Feet,Gravelled
0,0,3.5,0,West,,7 Aana,N/A Aana,4 years ago,21500000,Bhaktapur,Changunarayan,15 Feet,Gravelled
4,5,2.5,1,South,2078.0,0-4-1-0 Aana,2500 Sq. Feet,2 months ago,46500000,Kathmandu,Budhanilkantha,16 Feet,Concrete
9,10,3.0,3,North,2074.0,0-4-0-0 Aana,0-2-3-0 Aana,4 years ago,2000000025,Pokhara,Lekhnath,20 Feet,Gravelled
6,5,2.5,1,North East,2080.0,0-4-0-0 Aana,N/A Aana,2 months ago,33500000,Kathmandu,Kapan,13 Feet,Concrete
0,0,,0,South East,,5 Aana,N/A Aana,4 years ago,25000000,Pokhara,Ram Bazar,20 Feet,Gravelled
3,3,2.5,2,West,2074.0,0-4-2-3 Aana,2326.62 Aana,2 months ago,39050000,Kathmandu,Sitapaila,20 Feet,Blacktopped
0,0,,0,East,,0-3-2-0 Aana,N/A Aana,4 years ago,11500000,Kathmandu,Thankot,13 Feet,Blacktopped
5,3,2.5,2,East,2076.0,0-3-2-0 Aana,2000. Aana,4 years ago,19500000,Lalitpur,Imadol,13 Feet,Gravelled
4,4,2.0,3,South,,10 Aana,N/A Aana,4 years ago,39000000,Kathmandu,Budhanilkantha,13 Feet,
9,3,3.0,2,South,2064.0,0-3-0-0 Aana,0-2-0-0 Aana,3 years ago,25000000,Kathmandu,Budhanilkantha,13 Feet,Gravelled
4,2,1.5,1,North East,2076.0,0-3-0-0 Aana,750 Aana,4 years ago,13000000,Lalitpur,Imadol,13 Feet,Gravelled
7,6,,2,South West,,6.5 Aana,3800 Aana,2 months ago,76000000,Kathmandu,Baluwatar,13 Feet,
5,5,2.5,1,South,,0-6-0-0 Aana,N/A Aana,4 years ago,60000000,Kathmandu,Baluwatar,13 Feet,Blacktopped
6,3,3.0,4,South East,,6 Aana,N/A Aana,4 years ago,34000000,Kathmandu,Budhanilkantha,13 Feet,
0,0,2.0,0,West,,0-3-2-2 Aana,N/A Aana,4 years ago,22500000,Kathmandu,Banasthali,13 Feet,Gravelled
0,0,,0,West,,3 Aana,N/A Aana,4 years ago,7000000,Kathmandu,Kavresthali,10 Feet,Soil Stabilized
3,2,2.5,1,South,,0-3-0-1 Aana,N/A Aana,4 years ago,21000000,Lalitpur,Gwarko,13 Feet,Blacktopped
0,0,3.5,0,East,2075.0,0-6-0-3 Aana,5000 Sq. Feet,2 years ago,80000000,Kathmandu,Buddhanagar,14 Feet,Blacktopped
6,3,3.0,0,North East,,6 Aana,N/A Aana,4 years ago,51500000,Kathmandu,Baluwatar,12 Feet,
0,0,2.0,3,East,2080.0,5 Aana,5 Aana,3 weeks ago,47500000,Kathmandu,Budhanilkantha,13 Feet,Blacktopped
0,3,2.0,4,East,2080.0,5 aana Aana,5 Aana,3 weeks ago,47500000,Kathmandu,Budhanilkantha,13 Feet,Gravelled
2,1,,0,West,,4 Aana,N/A Aana,4 years ago,13000000,Kathmandu,Tokha,15 Feet,Soil Stabilized
5,2,3.0,2,North,,0-3-1-1 Aana,N/A Aana,4 years ago,25500000,Kathmandu,Samakhusi,0 Feet,
0,0,2.5,1,North,2076.0,0-5-0-0 Aana,N/A Aana,4 years ago,40000000,Kathmandu,Sanobharyang,13 Feet,Blacktopped
0,0,0.0,1,North,,0-3-0-0 Sq. Feet,0-2-2-0 Sq. Feet,4 years ago,16000000,Lalitpur,Tikathali,13 Feet,Gravelled
4,1,,0,North,2074.0,1 Kattha,N/A Kattha,4 years ago,3650000,Bardiya,Guleriya,14 Feet,Soil Stabilized
0,0,,0,South,,9 Aana,N/A Aana,4 years ago,49500000,Kathmandu,Budhanilkantha,15 Feet,Blacktopped
12,4,4.0,5,North,,0-4-0-2 Aana,N/A Aana,4 years ago,45000000,Kathmandu,Balaju,0 Feet,
5,3,3.0,0,South,,3.5 Aana,N/A Aana,4 years ago,16500000,Lalitpur,Imadol,13 Feet,Blacktopped
6,5,,2,East,2023.0,4 Aana,2150 Sq. Feet,3 weeks ago,32500000,Kathmandu,Sitapaila,13 Feet,
0,0,3.0,0,South East,,6 Aana,N/A Aana,4 years ago,30000000,Kathmandu,Lazimpat,10 Feet,
0,0,,0,North,,4 Aana,N/A Aana,4 years ago,22500000,Kathmandu,Kadaghari,16 Feet,Blacktopped
4,4,3.0,1,North,2078.0,0-3-0-0 Aana,1700 Aana,2 years ago,21000000,Lalitpur,Imadol,13 Feet,Gravelled
0,0,3.0,0,East,,6 Aana,N/A Aana,4 years ago,30000000,Kathmandu,Basundhara,12 Feet,
5,3,3.0,0,North,2076.0,0-3-2-0 Aana,N/A Aana,4 years ago,19500000,Lalitpur,Imadol,13 Feet,Gravelled
0,0,,0,North,,0-3-0-3 Aana,N/A Aana,4 years ago,11500000,Bhaktapur,Dadikot,12 Feet,Gravelled
4,4,2.5,2,West,2074.0,0-3-2-2 Aana,2009.63 Aana,2 months ago,34650000,Kathmandu,Sitapaila,20 Feet,Blacktopped
2,1,1.0,0,West,,0-3-1-0 Aana,N/A Aana,4 years ago,8500000,Kathmandu,Gurujudhara,10 Feet,Gravelled
6,4,,1,West,2080.0,0-5-3-0 Aana,N/A Aana,2 months ago,42000000,Kathmandu,Sanobharyang,13 Feet,Concrete
0,0,,0,East,,0-3-0-0 Aana,N/A Aana,4 years ago,17000000,Kathmandu,Tarkeshwor,10 Feet,Gravelled
3,4,2.5,2,East,2074.0,0-3-0-3 Aana,1916.52 Aana,2 months ago,34100000,Kathmandu,Sitapaila,20 Feet,Blacktopped
0,0,4.0,0,East,,7 Aana,N/A Aana,4 years ago,33000000,Kathmandu,Boudha,20 Feet,
2,1,1.0,2,North,,0-3-2-0 Aana,1198.033 Sq. Feet,2 days ago,19500000,Kathmandu,Budhanilkantha,14 Feet,Paved
7,3,3.0,1,North,2080.0,0-3-0-2 Aana,N/A Aana,5 days ago,29000000,Lalitpur,Imadol,0 Feet,
6,4,4.0,3,North,,0-3-0-1 Aana,N/A Aana,4 years ago,22500000,Kathmandu,Samakhusi,10 Feet,
4,4,2.5,2,East,2074.0,0-3-2-3 Aana,2009.63 Sq. Feet,2 months ago,34650000,Kathmandu,Sitapaila,20 Feet,Blacktopped
9,3,3.0,0,South West,,3 Aana,N/A Aana,4 years ago,16500000,Kathmandu,Jorpati,10 Feet,Gravelled
5,4,3.0,1,East,2075.0,0-4-1-1 Aana,973 Aana,5 years ago,25500000,Kathmandu,Sitapaila,13 Feet,
7,4,3.5,1,West,2076.0,0-3-0-0 Aana,3500 Aana,4 years ago,19000000,Bhaktapur,Sipadol,20 Feet,Gravelled
0,0,2.0,0,North,,16 Dhur,N/A Dhur,4 years ago,12500000,Dharan,Dharan,15 Feet,Blacktopped
4,3,2.5,1,North East,2076.0,0-3-2-0 Aana,750 Aana,4 years ago,19500000,Lalitpur,Imadol,20 Feet,Gravelled
5,5,2.5,2,South,2079.0,5.75 Aana,2600 Aana,1 year ago,49500000,Kathmandu,Budhanilkantha,15 Feet,Blacktopped
0,0,,0,South,,0-4-2-0 Aana,N/A Aana,4 years ago,49000000,Kathmandu,Thapagaun,12 Feet,Blacktopped
0,0,,0,South,,8 Aana,N/A Aana,4 years ago,45000000,Kathmandu,Budhanilkantha,15 Feet,Soil Stabilized
2,1,1.0,0,South,,6 Dhur,N/A Dhur,4 years ago,5000000,Chitwan,Bharatpur,20 Feet,Blacktopped
2,1,1.0,1,North East,,0-4-0-0 Aana,N/A Aana,3 years ago,15000000,Kathmandu,Thali,18 Feet,Gravelled
5,4,3.0,1,North,2080.0,0-3-0-0 Aana,N/A Aana,2 months ago,31500000,Kathmandu,Thulo Bharyang,13 Feet,Concrete
7,0,,0,South,,3 Aana,N/A Aana,4 years ago,15500000,Kathmandu,Balambu,12 Feet,Gravelled
5,3,,1,South,2080.0,0-2-2-3 Aana,N/A Aana,1 month ago,25000000,Kathmandu,Kapan,18 Feet,Blacktopped
11,0,2.0,0,West,,5 Aana,N/A Aana,4 years ago,22000000,Kathmandu,Kadaghari,15 Feet,Gravelled
0,0,,0,East,,0-2-3-0 Aana,N/A Aana,4 years ago,9500000,Kathmandu,Naikap,10 Feet,Blacktopped
0,0,,0,East,,0-2-3-0 Aana,N/A Aana,4 years ago,19000000,Kathmandu,Dhumbarahi,10 Feet,Blacktopped
4,4,2.5,2,West,2074.0,0-3-3-2 Aana,2009.63 Sq. Feet,2 months ago,34650000,Kathmandu,Sitapaila,20 Feet,Blacktopped
0,4,3.0,2,South East,2069.0,4.1 aana Aana,0 Aana,1 month ago,38000000,Kathmandu,Boudha,13 Feet,Gravelled
4,3,2.5,0,North,2076.0,0-3-2-0 Aana,N/A Aana,4 years ago,26000000,Kathmandu,Gongabu,13 Feet,Blacktopped
7,3,2.5,2,West,2067.0,0-4-1-1 Aana,N/A Aana,4 years ago,20000000,Kathmandu,Makalbari,10 Feet,Gravelled
3,3,3.0,1,South East,,0-3-0-3 Aana,N/A Aana,4 years ago,20000000,Lalitpur,Harisiddhi,18 Feet,
2,1,1.0,1,West,2078.0,4 anna 2 paisa Aana,0 Aana,2 months ago,19500000,Kathmandu,Tarkeshwor,26 Feet,Gravelled
0,0,,0,West,,5 Dhur,N/A Dhur,4 years ago,8000000,Dharan,Dharan,52 Feet,Blacktopped
10,4,3.5,1,West,,0-3-0-2 Aana,N/A Aana,1 week ago,21000000,Kathmandu,Kapan,13 Feet,Blacktopped
0,0,,0,South,,0-5-3-0 Aana,N/A Aana,4 years ago,28000000,Lalitpur,Harisiddhi,20 Feet,
5,3,2.5,1,North,2076.0,0-3-1-2 Aana,1968 Aana,1 month ago,27000000,Kathmandu,Samakhusi,13 Feet,Blacktopped
6,5,2.0,3,West,,0-4-0-2 Aana,1412.022 Sq. Feet,1 week ago,38000000,Kathmandu,Budhanilkantha,13 Feet,Gravelled
8,6,3.0,4,South,,0-4-1-2 Aana,N/A Aana,4 years ago,32500000,Kathmandu,Dhumbarahi,13 Feet,Gravelled
7,0,3.0,2,East,2019.0,4.5 Aana,3.5 Aana,4 years ago,27500000,Kathmandu,Ekatabasti,13 Feet,Blacktopped
4,2,1.5,1,North West,2074.0,0-5-0-0 Aana,1350 Aana,2 years ago,16500000,Kathmandu,Budhanilkantha,13 Feet,Soil Stabilized
2,1,1.5,1,South,2076.0,0-3-0-0 Aana,N/A Aana,4 years ago,12500000,Lalitpur,Tikathali,13 Feet,Gravelled
7,3,3.0,1,West,,0-7-3-0 Aana,N/A Aana,4 years ago,43500000,Kathmandu,Shantinagar,13 Feet,Blacktopped
4,4,3.0,2,East,2075.0,0-4-0-1 Aana,2500 Aana,4 years ago,19000000,Lalitpur,Thaiba,13 Feet,Gravelled
2,2,1.0,1,South West,2076.0,3.1 ana Aana,N/A Aana,4 years ago,14000000,Kathmandu,Mandikatar,13 Feet,Gravelled
4,4,4.0,1,West,2079.0,0-3-3-0 Aana,N/A Aana,8 months ago,22500000,Kathmandu,Sitapaila,13 Feet,Gravelled
0,0,,1,South East,,0-2-2-0 Aana,N/A Aana,4 years ago,13500000,Kathmandu,Dharmasthali,12 Feet,Blacktopped
5,6,3.0,3,East,2077.0,0-6-0-0 Aana,2800 Aana,3 years ago,45000000,Kathmandu,Budhanilkantha,26 Feet,Blacktopped
2,1,2.0,0,West,,3 Aana,N/A Aana,4 years ago,6500000,Lalitpur,Imadol,5 Feet,Gravelled
