Bedroom,Bathroom,Floor,Parking,Property Face,Build Year,Area Covered,Build Up Area,Posted Date,Price,District,Location,Road Distance,Type of Road
7,3,3.0,1,East,2076.0,0-3-2-0 Aana,2100 Sq. Feet,4 years ago,22500000,Bhaktapur,Sipadol,10 Feet,Gravelled
0,0,,0,East,,0-4-2-0 Aana,N/A Sq. Feet,2 years ago,10000000,Bhaktapur,Suryabinayak,0 Feet,
4,3,,1,North East,2074.0,0-4-0-0 Aana,2200 Aana,2 months ago,36500000,Lalitpur,Bhaisepati,13 Feet,
10,5,4.0,6,North East,,24 Aana,4 Aana,3 months ago,145000000,Kathmandu,Budhanilkantha,18 Feet,
4,4,3.0,1,North,2078.0,0-3-0-0 Aana,2250 Aana,2 years ago,23500000,Lalitpur,Imadol,13 Feet,Gravelled
0,0,3.0,1,North East,2079.0,4 aana Aana,0 Aana,2 months ago,31000000,Lalitpur,Dhapakhel,20 Feet,Paved
6,4,,1,West,2080.0,2-3 Aana,N/A Aana,1 week ago,32000000,Lalitpur,Imadol,13 Feet,Gravelled
5,4,3.0,1,South,2080.0,0-3-1-0 Aana,N/A Aana,2 months ago,29900000,Lalitpur,Imadol,13 Feet,Concrete
0,0,,0,East,,0-3-0-0 Sq. Feet,N/A Sq. Feet,2 years ago,11500000,Bhaktapur,Duwakot,12 Feet,
6,5,2.0,3,South East,,0-4-1-0 Aana,1454.755 Sq. Feet,1 day ago,38500000,Kathmandu,Budhanilkantha,18 Feet,Gravelled
4,4,,1,North,2080.0,0-4-0-2 Aana,N/A Sq. Feet,3 months ago,37500000,Kathmandu,Sano Bharyang,20 Feet,Gravelled
4,3,2.0,2,South West,2080.0,2 aana 3 paisa Aana,0 Aana,1 month ago,23500000,Lalitpur,Imadol,13 Feet,Gravelled
2,1,1.0,0,North East,2077.0,6 Aana,333 Sq. Feet,2 years ago,5200000,Bhaktapur,Nagarkot,0 Feet,Soil Stabilized
7,4,2.5,1,South,,0-3-1-0 Aana,N/A Sq. Feet,3 months ago,27000000,Lalitpur,Imadol,20 Feet,Gravelled
7,3,3.0,1,North West,2069.0,0-3-3-2 Aana,N/A Aana,8 months ago,21500000,Bhaktapur,Suryabinayak,11 Feet,Blacktopped
6,6,3.5,1,North East,2080.0,0-3-2-0 Aana,N/A Sq. Feet,4 days ago,29500000,Lalitpur,Imadol,13 Feet,Concrete
0,4,2.0,2,East,2080.0,3 aana Aana,0 Aana,1 month ago,16500000,Lalitpur,Lubhu,18 Feet,Gravelled
5,9,2.0,4,East,,0-7-0-0 Aana,3500 Sq. Feet,3 years ago,70000000,Bhaktapur,Balkot,14 Feet,
5,4,3.0,1,North,2080.0,3 Aana,N/A Aana,1 week ago,27500000,Lalitpur,Imadol,13 Feet,Paved
5,3,3.0,4,North East,,0-17-0-0 Aana,5819.018 Sq. Feet,2 weeks ago,140000000,Lalitpur,Bhaisepati,20 Feet,Blacktopped
2,3,3.0,1,North East,2073.0,0-3-3-3 Aana,2300 Aana,2 years ago,27000000,Lalitpur,Imadol,13 Feet,Gravelled
5,4,,1,East,2080.0,3 aana 1 paisa Aana,2650 Sq. Feet,1 month ago,39500000,Lalitpur,Harisiddhi,20 Feet,
0,0,,0,West,,0-6-0-0 Aana,N/A Sq. Feet,3 years ago,11000000,Bhaktapur,Bhaktapur,18 Feet,Gravelled
0,3,3.0,2,South,2071.0,4 Aana,0 Aana,1 month ago,22000000,Lalitpur,Imadol,13 Feet,Gravelled
0,4,3.0,2,North,2079.0,3 aana Aana,0 Aana,1 month ago,30000000,Lalitpur,Imadol,20 Feet,Gravelled
0,0,3.0,1,West,2080.0,5 aana Aana,0 Aana,1 month ago,47000000,Lalitpur,Imadol,0 Feet,
0,0,,0,West,,0-3-0-0 Aana,N/A Sq. Feet,3 years ago,14000000,Bhaktapur,Kharipati,20 Feet,Gravelled
