Bedroom,Bathroom,Floor,Parking,Property Face,Build Year,Area Covered,Build Up Area,Posted Date,Price,District,Location,Road Distance,Type of Road
2,2,1.0,1,South West,2076.0,3.1 ana Aana,N/A Aana,4 years ago,14000000,Kathmandu,Mandikatar,13,Gravelled
2,1,2.0,0,West,,3 Aana,N/A Aana,4 years ago,6500000,Lalitpur,Imadol,5,Gravelled
0,0,,0,South,,3 Aana,N/A Aana,4 years ago,17500000,Lalitpur,Imadol,13,
0,0,,0,South,,20 Aana,N/A Aana,4 years ago,40000000,Kathmandu,Syuchatar,16,Blacktopped
3,2,2.0,0,South West,,3.1 Aana,N/A Aana,4 years ago,19000000,Kathmandu,Sukedhara,24,Blacktopped
4,3,2.0,0,South,,3.1 Aana,3 Aana,4 years ago,23000000,Kathmandu,Basundhara,15,Gravelled
0,0,,0,South,,4 Aana,N/A Aana,4 years ago,28000000,Kathmandu,Budhanilkantha,15,Gravelled
0,4,3.0,2,West,2079.0,9 Aana,0 Aana,1 month ago,65000000,Kathmandu,Kapan,13,Gravelled
6,6,3.0,2,South West,,8 Aana,N/A Aana,4 years ago,45000000,Kathmandu,Basundhara,15,Blacktopped
2,1,1.0,4,East,2074.0,3.5 Aana,N/A Aana,4 years ago,14200000,Lalitpur,Imadol,20,Gravelled
10,0,3.0,0,South,,4.2 Aana,N/A Aana,4 years ago,34500000,Kathmandu,Samakhusi,20,
6,4,3.0,3,West,,7.5 Aana,N/A Aana,4 years ago,53000000,Kathmandu,Tokha,15,Blacktopped
6,3,3.0,1,North East,2018.0,3.2 Aana,792 Aana,4 years ago,19000000,Kathmandu,Kavresthali,0,
7,0,,0,East,,3 Aana,N/A Aana,4 years ago,17000000,Kathmandu,Kapan,13,
10,0,,3,South,,7 Aana,N/A Aana,4 years ago,38000000,Kathmandu,Dhumbarahi,10,
0,0,4.0,0,South West,,5 Aana,N/A Aana,4 years ago,25500000,Bhaktapur,Lokanthali,10,
0,0,,0,West,,3 Aana,N/A Aana,4 years ago,15000000,Kathmandu,Kapan,13,Blacktopped
0,0,3.0,0,West,,5.5 Aana,N/A Aana,4 years ago,25000000,Kathmandu,Manamaiju,13,
7,3,,0,West,,4 Aana,N/A Aana,4 years ago,8000000,Kathmandu,Tarkeshwor,10,
5,2,3.0,0,South,,5 Aana,N/A Aana,4 years ago,39000000,Kathmandu,Basundhara,14,
5,4,3.0,3,East,,4 Aana,N/A Sq. Feet,4 years ago,19200000,Kathmandu,Budhanilkantha,13,
4,0,3.0,0,West,,4.5 Aana,N/A Aana,4 years ago,26500000,Kathmandu,Bafal,13,Gravelled
0,0,3.0,0,West,,3.85 Aana,N/A Aana,4 years ago,43500000,Kathmandu,Hattisar,20,
7,4,3.0,0,South West,,3.3 Aana,N/A Aana,4 years ago,22500000,Lalitpur,Imadol,13,
0,0,3.0,0,North East,,4 Aana,N/A Aana,4 years ago,30000000,Pokhara,Ram Bazar,20,
0,0,3.0,0,South,2017.0,2.5 Aana,N/A Aana,3 years ago,21000000,Kathmandu,Grande Villa,16,Gravelled
0,0,,0,West,,3 Aana,N/A Aana,4 years ago,11000000,Kathmandu,Thali,10,Soil Stabilized
16,3,3.0,0,North,,6 Aana,N/A Aana,4 years ago,27000000,Bhaktapur,Lokanthali,13,Blacktopped
5,5,3.0,4,East,,9 Aana,N/A Aana,4 years ago,45000000,Kathmandu,Sitapaila,12,
6,4,3.0,2,East,,4.5 Aana,4 Aana,4 years ago,25500000,Kathmandu,Budhanilkantha,13,Blacktopped
0,3,3.0,2,East,2018.0,4.1 Aana,3.5 Aana,4 years ago,23500000,Kathmandu,Budhanilkantha,13,Blacktopped
4,3,3.0,0,East,,3.13 Aana,N/A Aana,4 years ago,22500000,Kathmandu,Mandikatar,12,
7,4,3.0,0,East,,6.1 Aana,3400 Aana,4 years ago,38000000,Kathmandu,Kalanki,14,
0,0,,0,South,,1 Aana,N/A Aana,4 years ago,4000000,Kathmandu,Kirtipur,10,Blacktopped
0,0,,0,South,,3 Aana,N/A Aana,4 years ago,15000000,Kathmandu,Kirtipur,10,Blacktopped
2,1,1.0,1,South West,2068.0,3.2 Aana,750 Aana,4 years ago,10500000,Kathmandu,Makalbari,12,Gravelled
4,5,3.0,1,North,2019.0,0.3.0.0 Aana,1900 Aana,4 years ago,18000000,Lalitpur,Nakkhu,13,Soil Stabilized
0,3,3.0,1,East,,0.4.0.0 Aana,0-4.0.0 Aana,4 years ago,21000000,Lalitpur,Imadol,12,
4,3,3.0,0,East,,3.1 Aana,N/A Aana,4 years ago,17000000,Kathmandu,Dhapasi,13,Blacktopped
7,6,5.0,4,South East,,3.1 Aana,N/A Aana,4 years ago,16000000,Kathmandu,Mulpani,14,Gravelled
4,3,3.0,0,East,,4 Aana,N/A Aana,4 years ago,25000000,Kathmandu,Bhangal,13,
2,2,1.0,1,North East,,3 Aana,N/A Aana,4 years ago,10000000,Lalitpur,Imadol,13,Blacktopped
3,4,2.0,1,East,2021.0,4 Aana,4 Aana,2 months ago,27000000,Kathmandu,Kirtipur,20,Blacktopped
0,0,,0,South East,,4 Aana,N/A Aana,4 years ago,24500000,Kathmandu,Bhangal,14,
7,0,3.0,4,South,,4 Aana,N/A Aana,4 years ago,24000000,Kathmandu,Kapan,16,Soil Stabilized
11,0,3.0,4,South,,4 Aana,N/A Aana,4 years ago,20400000,Kathmandu,Kapan,20,Blacktopped
2,3,3.0,0,North,,5 Aana,N/A Aana,4 years ago,37500000,Kathmandu,Basundhara,14,Blacktopped
5,4,3.0,0,North West,,3 Aana,N/A Aana,4 years ago,18000000,Lalitpur,Imadol,11,Gravelled
4,4,2.0,2,East,2080.0,4 aana 2 daam Aana,N/A Aana,3 weeks ago,35000000,Kathmandu,Budhanilkantha,13,Gravelled
5,4,2.5,0,South,,6 Aana,N/A Aana,4 years ago,40000000,Kathmandu,Sukedhara,15,Gravelled
0,0,2.0,0,East,2070.0,4 Aana,0-4-1-2/139.11 Aana,4 years ago,46500000,Lalitpur,Thasikhel,21,Blacktopped
6,4,4.0,0,South,,4 Aana,N/A Aana,4 years ago,27500000,Kathmandu,Sukedhara,12,
0,0,,0,South,,4 Aana,N/A Aana,4 years ago,22000000,Kathmandu,Balaju,22,Gravelled
3,1,1.0,0,West,,2.5 Aana,N/A Aana,4 years ago,6500000,Kathmandu,Goldhunga,10,Soil Stabilized
4,4,3.0,1,South,2012.0,4.3 Aana,N/A Aana,4 years ago,31500000,Lalitpur,Bhaisepati,12,Paved
0,0,,0,East,2073.0,3 Aana,N/A Aana,4 years ago,15000000,Kathmandu,Kapan,10,Blacktopped
0,0,,0,North,,4 Aana,N/A Aana,4 years ago,27500000,Kathmandu,Sukedhara,13,Gravelled
5,4,3.0,4,East,,4 Aana 3 Paisa 1 Daam Aana,N/A Aana,3 years ago,26000000,Kathmandu,Sukedhara,0,
0,0,3.0,0,South,,3 Aana,N/A Aana,4 years ago,18000000,Kathmandu,Hattigauda,13,
0,0,,0,West,,5 Aana,N/A Aana,4 years ago,20500000,Kathmandu,Sitapaila,20,Blacktopped
6,4,3.0,4,South East,,6 Aana,N/A Sq. Feet,4 years ago,40000000,Kathmandu,Chandol,14,
4,5,2.5,1,South,2078.0,4 Aana,2350 Sq. Feet,2 months ago,42500000,Kathmandu,Budhanilkantha,16,Concrete
13,0,4.5,0,South East,,13 Aana,N/A Aana,4 years ago,70000000,Kathmandu,Maharajgunj,14,Gravelled
0,0,,0,North,,8 Aana,N/A Aana,4 years ago,38000000,Kathmandu,Chabahil,14,Blacktopped
11,5,3.0,0,East,,4 Aana,N/A Aana,4 years ago,26500000,Kathmandu,Kapan,13,Blacktopped
2,1,1.0,0,North,,3 Aana,N/A Aana,4 years ago,11500000,Kathmandu,Tokha,13,Gravelled
6,4,3.0,3,West,,4.5 Aana,N/A Aana,4 years ago,25000000,Kathmandu,Budhanilkantha,13,Soil Stabilized
